href,stress_address,city,state_and_zip,county,img_href,beds,bath,area,year_built,lot_size,walk_score,transit_score,bike_score,cooling,heating,has_pool,price
https://www.redfin.com/OK/Tecumseh/20411-Coker-Rd-74873/home/72019648,20411 Coker Rd,Tecumseh, OK 74873,Pottawatomie County,https://ssl.cdn-redfin.com/photo/163/bigphoto/650/981650_1.jpg https://ssl.cdn-redfin.com/photo/163/mbpaddedwide/650/genMid.981650_4_1.jpg https://ssl.cdn-redfin.com/photo/163/mbpaddedwide/650/genMid.981650_12_1.jpg,3,2,1216,2002,0,0,0,24,0,0,0,165000
https://www.redfin.com/MO/Herculaneum/1218-Austin-Dr-63048/home/147899456,1218 Austin,Herculaneum, MO 63048,Jefferson County,https://ssl.cdn-redfin.com/photo/156/bigphoto/433/18093433_5.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/433/genMid.18093433_9_3.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/433/genMid.18093433_27_3.jpg,3,2,1580,1968,0,3,0,1,0,0,0,373851
https://www.redfin.com/GA/Columbus/Mulberry-Grove/Newcastle/home/175165009,Newcastle,Fortson, GA 31808,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/763/Plan-171896763_0.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/763/genMid.Plan-171896763_7_0.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/763/genMid.Plan-171896763_23_0.jpg,4,2.5,2630,1968,0,0,0,19,0,0,0,403099
https://www.redfin.com/OH/Cincinnati/3526-Handman-Ave-45226/home/100939174,3526 Handman Ave,Cincinnati, OH 45226,Hamilton County,https://ssl.cdn-redfin.com/photo/158/bigphoto/654/1713654_1.jpg https://ssl.cdn-redfin.com/photo/158/mbpaddedwide/654/genMid.1713654_8_1.jpg https://ssl.cdn-redfin.com/photo/158/mbpaddedwide/654/genMid.1713654_26_1.jpg,3,3.5,2370,2004,0,58,28,34,0,0,0,450000
https://www.redfin.com/PA/Harrisburg/2538-Penbrook-Ave-17103/home/123059075,2538 Penbrook Ave,Harrisburg, PA 17103,Dauphin County,https://ssl.cdn-redfin.com/photo/235/bigphoto/751/1003066751_3.jpg,2,1,1208,1950,0,70,31,44,0,0,0,146354
https://www.redfin.com/IN/Franklin/2537-Cedarmill-Dr-46131/home/160522026,2537 Cedarmill Dr,Franklin, IN 46131,Johnson County,https://ssl.cdn-redfin.com/photo/147/bigphoto/519/21823519_0.jpg https://ssl.cdn-redfin.com/photo/147/mbpaddedwide/519/genMid.21823519_13_0.jpg https://ssl.cdn-redfin.com/photo/147/mbpaddedwide/519/genMid.21823519_39_0.jpg,5,3,3081,2018,0,0,0,30,0,0,0,299900
https://www.redfin.com/CA/Valley-Center/9411-Vista-Aleta-92082/home/3535353,9411 Vista Aleta,Valley Center, CA 92082,San Diego County,https://ssl.cdn-redfin.com/photo/48/bigphoto/363/210030363_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/363/genMid.210030363_9_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/363/genMid.210030363_29_2.jpg,4,4.5,3411,1981,0,1,0,1,3,0,0,1275000
https://www.redfin.com/PA/Huntingdon-Valley/2315-Packard-Ave-19006/home/38599046,2315 Packard Ave,Huntingdon Valley, PA 19006,Montgomery County,https://ssl.cdn-redfin.com/photo/235/bigphoto/306/PAMC2010306_4.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/306/genMid.PAMC2010306_10_4.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/306/genMid.PAMC2010306_30_4.jpg,4,2.5,2440,1948,0,17,0,22,0,0,0,474900
https://www.redfin.com/PA/Trevose/128-Carters-Mill-Rd-19053/home/54806770,128 Carters Mill Rd,Trevose, PA 19053,Bucks County,https://ssl.cdn-redfin.com/photo/235/bigphoto/152/PABU2011152_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/152/genMid.PABU2011152_11_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/152/genMid.PABU2011152_33_0.jpg,3,3.5,2490,2015,0,9,0,25,0,0,0,449900
https://www.redfin.com/MN/Walker/5361-Shady-Knolls-Dr-NW-56484/home/55925107,5361 Shady Knolls Dr NW,Walker, MN 56484,Cass County,https://ssl.cdn-redfin.com/photo/114/bigphoto/370/6026370_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/370/genMid.6026370_8_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/370/genMid.6026370_24_3.jpg,2,1,1200,1988,0,1,0,22,0,0,0,239000
https://www.redfin.com/TX/Spurger/175-County-Road-4549-77660/home/177147365,175 County Road 4549,Spurger, TX 77660,Tyler County,https://ssl.cdn-redfin.com/photo/104/bigphoto/654/33450654_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/654/genMid.33450654_9_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/654/genMid.33450654_28_1.jpg,2,2,1300,1968,0,22,0,25,0,0,0,180900
https://www.redfin.com/PA/Shippensburg/356-Edison-Dr-17257/home/171087189,356 Edison Dr,Shippensburg, PA 17257,Franklin County,https://ssl.cdn-redfin.com/photo/235/bigphoto/964/PAFL2002964_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/964/genMid.PAFL2002964_12_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/964/genMid.PAFL2002964_36_0.jpg,3,2.5,1800,1968,0,5,0,24,0,0,0,285000
https://www.redfin.com/DE/Wilmington/2405-Lanside-Dr-19810/home/44889400,2405 Lanside Dr,Wilmington, DE 19810,New Castle County,https://ssl.cdn-redfin.com/photo/235/bigphoto/526/DENC2009526_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/526/genMid.DENC2009526_9_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/526/genMid.DENC2009526_29_0.jpg,4,2.5,2750,1959,0,44,26,48,0,0,0,390000
https://www.redfin.com/LA/New-Orleans/3429-Bruxelles-St-70122/home/85425447,3429 Bruxelles St,New Orleans, LA 70122,Orleans Parish,https://ssl.cdn-redfin.com/photo/166/bigphoto/764/2321764_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/764/genMid.2321764_4_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/764/genMid.2321764_14_0.jpg,3,2,2200,1950,0,66,42,88,1,1,0,300000
https://www.redfin.com/IL/O-Fallon/288-Eagle-Rdg-62269/home/135061213,288 Eagle Rdg,O'Fallon, IL 62269,St. Clair County,https://ssl.cdn-redfin.com/photo/156/bigphoto/807/21067807_1.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/807/genMid.21067807_1_1.jpg,1,1,672,1968,0,38,0,46,0,0,0,63900
https://www.redfin.com/NY/Rome/7202-Koenig-Rd-13440/home/167363778,7202 Koenig Rd,Floyd, NY 13440,Oneida County,https://ssl.cdn-redfin.com/photo/175/bigphoto/276/202130276_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/276/genMid.202130276_15_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/276/genMid.202130276_47_0.jpg,4,3,2100,2017,0,2,0,26,0,0,0,900000
https://www.redfin.com/PA/Harrisburg/7250-Chambers-Hill-Rd-17111/home/123528689,7250 Chambers Hill Rd,Harrisburg, PA 17111,Dauphin County,https://ssl.cdn-redfin.com/photo/235/bigphoto/028/PADA2005028_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/028/genMid.PADA2005028_8_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/028/genMid.PADA2005028_26_0.jpg,3,2,2112,1964,0,17,20,9,0,0,0,250000
https://www.redfin.com/CA/Murrieta/39750-Bonaire-Way-92563/home/6176960,39750 Bonaire Way,Murrieta, CA 92563,Riverside County,https://ssl.cdn-redfin.com/photo/48/bigphoto/808/210030808_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/808/genMid.210030808_11_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/808/genMid.210030808_33_2.jpg,8,4,2706,1998,0,43,26,27,1,0,0,725000
https://www.redfin.com/OH/Dayton/1334-Arbor-Ave-45420/home/82801345,1334 Arbor Ave,Dayton, OH 45420,Montgomery County,https://ssl.cdn-redfin.com/photo/286/bigphoto/584/1014584_0.jpg https://ssl.cdn-redfin.com/photo/286/mbpaddedwide/584/genMid.1014584_10_0.jpg https://ssl.cdn-redfin.com/photo/286/mbpaddedwide/584/genMid.1014584_30_0.jpg,3,1.5,1312,1903,0,57,37,49,1,2,0,131500
https://www.redfin.com/IL/Urbana/922-N-Linview-Ave-61801/home/127016383,922 N Linview Ave,Urbana, IL 61801,Champaign County,https://ssl.cdn-redfin.com/photo/68/bigphoto/234/11240234_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/234/genMid.11240234_5_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/234/genMid.11240234_17_0.jpg,3,1.5,1824,1968,0,51,58,81,1,1,0,124500
https://www.redfin.com/NY/Camillus/1003-Old-Stone-Ln-13031/home/92432083,1003 Old Stone Ln,Camillus, NY 13031,Onondaga County,https://ssl.cdn-redfin.com/photo/189/bigphoto/312/S1370312_2.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/312/genMid.S1370312_10_2.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/312/genMid.S1370312_30_2.jpg,3,3,3559,1990,0,0,0,17,0,0,0,495000
https://www.redfin.com/TX/Arlington/109-W-Timberview-Ln-76014/home/31891168,109 W Timberview Ln,Arlington, TX 76014,Tarrant County,https://ssl.cdn-redfin.com/photo/90/bigphoto/350/14689350_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/350/genMid.14689350_4_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/350/genMid.14689350_13_0.jpg,6,4,2350,1981,0,38,0,41,0,0,0,330000
https://www.redfin.com/AZ/Sedona/202-Calle-Diamante-86336/home/123397155,202 CALLE DIAMANTE --,Sedona, AZ 86336,Yavapai County,https://ssl.cdn-redfin.com/photo/86/bigphoto/335/6231335_3.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/335/genMid.6231335_1_3.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/335/genMid.6231335_3_2.jpg,4,4,4601,1968,0,46,0,53,0,0,0,2900000
https://www.redfin.com/IL/Watseka/544-E-Porter-Ave-60970/home/45094748,544 E Porter Ave,Watseka, IL 60970,Iroquois County,https://ssl.cdn-redfin.com/photo/68/bigphoto/601/11247601_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/601/genMid.11247601_7_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/601/genMid.11247601_22_0.jpg,3,2.5,2028,1968,0,22,0,37,1,2,0,129900
https://www.redfin.com/MD/Bowie/2405-Kelford-Ln-20715/home/10646866,2405 Kelford Ln,Bowie, MD 20715,Prince George's County,https://ssl.cdn-redfin.com/photo/235/bigphoto/426/MDPG2013426_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/426/genMid.MDPG2013426_14_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/426/genMid.MDPG2013426_43_0.jpg,4,2,1716,1963,0,3,0,10,0,0,0,374900
https://www.redfin.com/IL/Rockford/1234-Ashland-Ave-61101/home/14290024,1234 Ashland Ave,Rockford, IL 61101,Winnebago County,https://ssl.cdn-redfin.com/photo/68/bigphoto/465/11267465_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/465/genMid.11267465_2_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/465/genMid.11267465_7_0.jpg,3,1,1389,1968,0,46,0,47,0,0,0,19900
https://www.redfin.com/CA/San-Jose/1012-N-12th-St-95112/home/1095145,1012 N 12th St,SAN JOSE, CA 95112,Santa Clara County,https://ssl.cdn-redfin.com/photo/8/bigphoto/929/ML81869929_0.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/929/genMid.ML81869929_5_0.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/929/genMid.ML81869929_15_0.jpg,3,1,912,1930,0,73,42,90,0,0,0,799000
https://www.redfin.com/CO/Monument/18757-Arrowwood-Dr-80132/home/65915244,18757 Arrowwood Dr,Monument, CO 80132,El Paso County,https://ssl.cdn-redfin.com/photo/94/bigphoto/146/6733146_0.jpg https://ssl.cdn-redfin.com/photo/94/mbpaddedwide/146/genMid.6733146_1_0.jpg,4,4,4896,1968,0,1,0,14,0,0,0,1055000
https://www.redfin.com/NC/Salisbury/125-Lilly-Ave-28144/home/44259547,125 Lilly Ave,Salisbury, NC 28144,Rowan County,https://ssl.cdn-redfin.com/photo/103/bigphoto/088/3798088_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/088/genMid.3798088_3_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/088/genMid.3798088_11_0.jpg,3,2,1748,1933,0,47,0,38,0,0,0,209000
https://www.redfin.com/GA/Braselton/75-Shirley-Ct-30517/home/40148517,75 Shirley Ct,Braselton, GA 30517,Jackson County,https://ssl.cdn-redfin.com/photo/82/bigphoto/516/6951516_0.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/516/genMid.6951516_4_0.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/516/genMid.6951516_14_0.jpg,3,2,1245,1991,0,12,0,12,2,1,0,267000
https://www.redfin.com/PA/Philadelphia/1414-S-Penn-Sq-19102/unit-5B/home/38057698,1414 S Penn Sq Unit 5B,Philadelphia, PA 19102,Philadelphia County,https://ssl.cdn-redfin.com/photo/235/bigphoto/409/PAPH2000409_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/409/genMid.PAPH2000409_8_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/409/genMid.PAPH2000409_24_1.jpg,3,2.5,2046,2009,0,100,100,79,0,0,0,1495000
https://www.redfin.com/MI/Holland/4131-Beeline-Rd-49423/home/110125619,4131 Beeline Rd,Holland, MI 49423,Allegan County,https://ssl.cdn-redfin.com/photo/173/bigphoto/156/21108156_5.jpg https://ssl.cdn-redfin.com/photo/173/mbpaddedwide/156/genMid.21108156_13_5.jpg https://ssl.cdn-redfin.com/photo/173/mbpaddedwide/156/genMid.21108156_41_2.jpg,10,5.5,5258,2015,0,0,0,42,0,0,0,1250000
https://www.redfin.com/CA/San-Francisco/1-Steuart-Ln-94105/unit-1604/home/176622228,1 Steuart Ln #1604,San Francisco, CA 94105,San Francisco County,https://ssl.cdn-redfin.com/photo/9/bigphoto/252/421600252_0.jpg https://ssl.cdn-redfin.com/photo/9/mbpaddedwide/252/genMid.421600252_5_0.jpg https://ssl.cdn-redfin.com/photo/9/mbpaddedwide/252/genMid.421600252_15_1.jpg,2,2,1365,1968,0,96,100,80,1,1,0,3535000
https://www.redfin.com/OR/Portland/278-SE-Spokane-St-97202/unit-3/home/26581564,278 SE Spokane St #3,Portland, OR 97202,Multnomah County,https://ssl.cdn-redfin.com/photo/84/bigphoto/344/21233344_0.jpg https://ssl.cdn-redfin.com/photo/84/mbpaddedwide/344/genMid.21233344_8_0.jpg https://ssl.cdn-redfin.com/photo/84/mbpaddedwide/344/genMid.21233344_24_0.jpg,2,2,2609,1980,0,68,35,81,1,1,0,1200000
https://www.redfin.com/KY/Berea/965-Big-Hill-Rd-40403/home/97279230,965 Big Hill Rd,Berea, KY 40403,Madison County,https://ssl.cdn-redfin.com/photo/208/bigphoto/096/20112096_0.jpg https://ssl.cdn-redfin.com/photo/208/mbpaddedwide/096/genMid.20112096_8_0.jpg https://ssl.cdn-redfin.com/photo/208/mbpaddedwide/096/genMid.20112096_24_0.jpg,4,2,1798,1968,0,12,0,40,1,2,0,204000
https://www.redfin.com/MI/Battle-Creek/1388-Woodland-Bch-49014/home/110521404,1388 Woodland Beach Bch,Battle Creek, MI 49014,Calhoun County,https://ssl.cdn-redfin.com/photo/173/bigphoto/604/21097604_1.jpg https://ssl.cdn-redfin.com/photo/173/mbpaddedwide/604/genMid.21097604_8_1.jpg https://ssl.cdn-redfin.com/photo/173/mbpaddedwide/604/genMid.21097604_24_1.jpg,3,1.5,2004,1968,0,5,0,26,0,0,0,195000
https://www.redfin.com/CA/Lake-Elsinore/1103-Taylor-Ct-92530/home/5392591,1103 Taylor Ct,Lake Elsinore, CA 92530,Riverside County,https://ssl.cdn-redfin.com/photo/45/bigphoto/255/PW21242255_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/255/genMid.PW21242255_5_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/255/genMid.PW21242255_15_0.jpg,3,1.5,1234,1980,0,16,0,35,0,0,0,449900
https://www.redfin.com/NV/Reno/341-W-Arroyo-St-89509/home/60288994,341 W Arroyo,Reno, NV 89509-2723,Washoe County,https://ssl.cdn-redfin.com/photo/155/bigphoto/905/210016905_0.jpg https://ssl.cdn-redfin.com/photo/155/mbpaddedwide/905/genMid.210016905_9_0.jpg https://ssl.cdn-redfin.com/photo/155/mbpaddedwide/905/genMid.210016905_27_0.jpg,6,2,4344,1943,0,87,39,79,0,0,0,1100000
https://www.redfin.com/MD/Friendsville/318-Malachi-Way-21531/home/175064022,318 Malachi Way,Friendsville, MD 21531,Garrett County,https://ssl.cdn-redfin.com/photo/235/bigphoto/074/MDGA135074_2.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/074/genMid.MDGA135074_26_2.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/074/genMid.MDGA135074_79_2.jpg,5,3,1364,1968,0,1,0,0,0,0,0,3950000
https://www.redfin.com/CA/Simi-Valley/2090-Hercules-Ct-93065/home/4622476,2090 Hercules Ct,Simi Valley, CA 93065,Ventura County,https://ssl.cdn-redfin.com/photo/272/bigphoto/892/221005892_0.jpg https://ssl.cdn-redfin.com/photo/272/mbpaddedwide/892/genMid.221005892_1_0.jpg https://ssl.cdn-redfin.com/photo/272/mbpaddedwide/892/genMid.221005892_2_0.jpg,4,2,1580,1963,0,70,30,71,0,0,0,699900
https://www.redfin.com/OR/Medford/3689-Durst-St-97504/home/177042810,3689 Durst St,Medford, OR 97504,Jackson County,https://ssl.cdn-redfin.com/photo/199/bigphoto/809/220134809_2.jpg https://ssl.cdn-redfin.com/photo/199/mbpaddedwide/809/genMid.220134809_3_2.jpg https://ssl.cdn-redfin.com/photo/199/mbpaddedwide/809/genMid.220134809_10_2.jpg,5,3,2211,1968,0,2,18,41,1,2,0,477856
https://www.redfin.com/GA/Atlanta/3235-Roswell-Rd-NE-30305/unit-505/home/24697632,3235 Roswell Rd NE #505,Atlanta, GA 30305,Fulton County,https://ssl.cdn-redfin.com/photo/82/bigphoto/142/6963142_0.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/142/genMid.6963142_6_0.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/142/genMid.6963142_18_0.jpg,2,2,1232,1999,0,79,46,56,1,1,0,459000
https://www.redfin.com/NY/Bronx/624-Walton-Ave-10451/home/44711571,624 Walton Ave,BRONX, NY 10451,Bronx County,https://ssl.cdn-redfin.com/photo/269/bigphoto/898/H6130898_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/898/genMid.H6130898_8_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/898/genMid.H6130898_26_0.jpg,5,3,1778,1901,0,88,100,45,1,2,0,899999
https://www.redfin.com/FL/Boynton-Beach/1315-NW-8th-Ct-33426/unit-1/home/42340700,1315 NW 8th Ct #1,Boynton Beach, FL 33426,Palm Beach County,https://ssl.cdn-redfin.com/photo/106/bigphoto/890/RX-10748890_K.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/890/genMid.RX-10748890_6_K.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/890/genMid.RX-10748890_19_I.jpg,4,4.5,2772,1957,0,36,0,38,0,0,0,745000
https://www.redfin.com/TX/Richmond/26606-Hypatia-Trce-77406/home/177066450,26606 Hypatia Trce,Richmond, TX 77406,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/174/2102174_3.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/174/genMid.2102174_5_3.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/174/genMid.2102174_15_7.jpg,3,2.5,1722,1968,0,0,0,25,0,0,0,378900
https://www.redfin.com/VA/Richmond/5220-Hopkins-Rd-23234/home/59558749,5220 Hopkins Rd,Chesterfield, VA 23234,Chesterfield County,https://ssl.cdn-redfin.com/photo/131/bigphoto/770/2133770_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/770/genMid.2133770_2_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/770/genMid.2133770_6_0.jpg,3,2.5,1999,1984,0,27,0,37,1,2,0,277000
https://www.redfin.com/CA/Lodi/2431-Vintage-Oaks-Ct-95242/home/19711876,2431 Vintage Oaks Ct,Lodi, CA 95242,San Joaquin County,https://ssl.cdn-redfin.com/photo/77/bigphoto/350/221134350_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/350/genMid.221134350_14_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/350/genMid.221134350_44_0.jpg,4,3,2786,2006,0,22,0,38,2,2,0,949000
https://www.redfin.com/MN/Rosemount/13401-Ardroe-Ave-55068/home/176344280,13401 Ardroe Ave,Rosemount, MN 55068,Dakota County,https://ssl.cdn-redfin.com/photo/114/bigphoto/648/6095648_2.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/648/genMid.6095648_6_4.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/648/genMid.6095648_19_4.jpg,2,2,1749,1968,0,0,0,11,0,0,0,504344
https://www.redfin.com/TN/Pegram/4568-Belle-Valley-Dr-37143/home/68833599,4568 Belle Valley Dr,Pegram, TN 37143,Cheatham County,https://ssl.cdn-redfin.com/photo/145/bigphoto/308/2274308_3.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/308/genMid.2274308_8_3.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/308/genMid.2274308_24_3.jpg,3,2,2100,1997,0,0,0,8,0,0,0,381000
https://www.redfin.com/FL/Lake-Worth/710-N-G-St-33460/home/42420222,710 N G St,Lake Worth, FL 33460,Palm Beach County,https://ssl.cdn-redfin.com/photo/106/bigphoto/974/RX-10756974_0.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/974/genMid.RX-10756974_1_0.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/974/genMid.RX-10756974_2_0.jpg,8,4,3000,1975,0,71,36,83,0,0,0,710000
https://www.redfin.com/TX/Goliad/1214-E-Oak-St-77963/home/67214659,1214 E Oak St,Goliad, TX 77963,Goliad County,https://ssl.cdn-redfin.com/photo/225/bigphoto/592/454592_1.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/592/genMid.454592_3_1.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/592/genMid.454592_9_1.jpg,2,2,1364,1998,3,15,0,27,0,2,0,224900
https://www.redfin.com/FL/Boca-Raton/19610-Sawgrass-Cir-33434/unit-2704/home/42247594,19610 Sawgrass Cir #2704,Boca Raton, FL 33434,Palm Beach County,https://ssl.cdn-redfin.com/photo/106/bigphoto/175/RX-10756175_5.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/175/genMid.RX-10756175_15_5.jpg https://ssl.cdn-redfin.com/photo/106/mbpaddedwide/175/genMid.RX-10756175_46_5.jpg,3,2,1779,1980,0,22,0,35,0,0,0,639000
https://www.redfin.com/MN/Lakefield/74744-385-Ave-56150/home/64399835,74744 385th Ave,Lakefield, MN 56150,Jackson County,https://ssl.cdn-redfin.com/photo/114/bigphoto/451/5753451_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/451/genMid.5753451_8_5.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/451/genMid.5753451_24_5.jpg,4,2,1251,1920,0,0,0,25,0,0,0,224900
https://www.redfin.com/CA/Ontario/neuhouse/eave-Plan-5/home/174942843,eave Plan 5,Ontario, CA 91761,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/083/Plan-171889083_0.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/083/genMid.Plan-171889083_2_0.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/083/genMid.Plan-171889083_8_0.jpg,3,2.5,1510,1968,0,34,28,42,0,0,0,607000
https://www.redfin.com/TX/Greenville/2310-Gibbons-St-75401/home/162081290,2310 Gibbons St,Greenville, TX 75401,Hunt County,https://ssl.cdn-redfin.com/photo/90/bigphoto/865/14701865_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/865/genMid.14701865_2_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/865/genMid.14701865_8_0.jpg,3,2,1513,1968,0,45,0,38,0,0,0,249990
https://www.redfin.com/MN/Minneapolis/2317-7th-St-NE-55418/home/51349533,2317 7th St NE,Minneapolis, MN 55418,Hennepin County,https://ssl.cdn-redfin.com/photo/114/bigphoto/502/6096502_2.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/502/genMid.6096502_8_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/502/genMid.6096502_25_3.jpg,3,1,1350,1917,0,74,47,97,0,0,0,249900
https://www.redfin.com/KS/Bucyrus/13304-W-182nd-Ct-66013/home/170279605,13304 W 182nd St,Overland Park, KS 66221,Johnson County,https://ssl.cdn-redfin.com/photo/157/bigphoto/805/2353805_0.jpg https://ssl.cdn-redfin.com/photo/157/mbpaddedwide/805/genMid.2353805_8_0.jpg https://ssl.cdn-redfin.com/photo/157/mbpaddedwide/805/genMid.2353805_24_0.jpg,5,4,2584,2018,0,0,0,21,0,0,0,545000
https://www.redfin.com/NC/Lexington/2461-Riverside-Dr-27292/unit-0065/home/176969754,2461 Riverside Dr #0065,Lexington, NC 27292,Davidson County,https://ssl.cdn-redfin.com/photo/103/bigphoto/843/3799843_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/843/genMid.3799843_11_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/843/genMid.3799843_33_0.jpg,2,2,1110,1968,0,0,0,17,0,0,0,399000
https://www.redfin.com/MD/Oldtown/14108-Cresap-Mill-Rd-SE-21555/home/14721449,14108 Cresap Mill Rd SE,Oldtown, MD 21555,Allegany County,https://ssl.cdn-redfin.com/photo/235/bigphoto/526/MDAL136526_3.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/526/genMid.MDAL136526_5_3.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/526/genMid.MDAL136526_17_3.jpg,3,1,924,1985,0,0,0,0,0,0,0,90000
https://www.redfin.com/OR/Portland/1621-SE-87th-Ave-97216/home/26489049,1621 SE 87th Ave,Portland, OR 97216,Multnomah County,https://ssl.cdn-redfin.com/photo/221/bigphoto/594/11453594_0.jpg https://ssl.cdn-redfin.com/photo/221/mbpaddedwide/594/genMid.11453594_3_0.jpg https://ssl.cdn-redfin.com/photo/221/mbpaddedwide/594/genMid.11453594_10_0.jpg,6,2.5,3000,2011,0,76,50,99,0,0,0,749000
