href,stress_address,city,state_and_zip,county,img_href,beds,bath,area,year_built,lot_size,walk_score,transit_score,bike_score,lot_size,cooling,heating,has_pool,parking_size,price
https://www.redfin.com/NJ/RIVERSIDE/46-WALTON-WAY-08075/home/172642798,46 Walton Way,Delanco, NJ 08075,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/254/2096254_8.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/254/genMid.2096254_12_8.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/254/genMid.2096254_36_4.jpg,2,2,1748,None,None,34,None,44,None,None,None,None,None,$425560
https://www.redfin.com/MN/Winona/TBD-Cty-Rd-29-SW-55987/home/167261455,TBD County Rd 29 SW,Winona, MN 55987,Winona County,https://ssl.cdn-redfin.com/photo/114/bigphoto/576/5656576_6.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/576/genMid.5656576_1_6.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/576/genMid.5656576_2_6.jpg,—,—,40.00,—,None,0,None,1,None,None,None,None,None,$180000
https://www.redfin.com/CA/Monterey-Park/232-N-Alhambra-Ave-91755/home/6973444,232 N Alhambra Ave,Monterey Park, CA 91755,Los Angeles County,https://ssl.cdn-redfin.com/photo/40/bigphoto/582/21-792582_0.jpg https://ssl.cdn-redfin.com/photo/40/mbpaddedwide/582/genMid.21-792582_2_0.jpg https://ssl.cdn-redfin.com/photo/40/mbpaddedwide/582/genMid.21-792582_6_0.jpg,13,8,6574,1963,None,79,None,53,None,None,None,None,None,$2100000
https://www.redfin.com/WI/Bristol/17200-Winfield-Rd-53104/home/63594671,17200 Winfield Rd,Bristol, WI 53104,Kenosha County,https://ssl.cdn-redfin.com/photo/68/bigphoto/098/11066098_2.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/098/genMid.11066098_4_1.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/098/genMid.11066098_12_1.jpg,4,3,2079,1997,None,0,None,25,None,Central Air,Propane,None,None,$799900
https://www.redfin.com/OK/Oklahoma-City/3120-Clint-Ct-73020/home/173309777,3120 Clint Ct,Choctaw, OK 73020,Oklahoma County,https://ssl.cdn-redfin.com/photo/163/bigphoto/891/975891_0.jpg,3,3,2700,—,None,14,None,23,None,None,None,None,None,$499500
https://www.redfin.com/LA/Franklinton/Lot-11-Crystal-Dr-70438/home/177019246,Lot 11 Crystal Dr,Franklinton, LA 70438,Washington Parish,https://ssl.cdn-redfin.com/photo/166/bigphoto/005/2315005_1.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/005/genMid.2315005_1_1.jpg,—,—,—,—,None,1,None,27,None,None,None,None,None,$7500
https://www.redfin.com/WA/Blaine/8646-Wood-Duck-Way-98230/home/15773788,8646 Wood Duck Way,Listing provided courtesy of Windermere Real Estate Whatcom.,Whatcom County,https://ssl.cdn-redfin.com/photo/1/bigphoto/479/1848479_0.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/479/genMid.1848479_10_0.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/479/genMid.1848479_30_0.jpg,4,2.5,2991,2003,0.3914,5,None,6,0.3914,None,None,None,None,$839000
https://www.redfin.com/CO/Unknown/Jcr-6e-80434/home/61763962,0 JCR 6E,Cowdrey, CO 80434,Jackson County,https://ssl.cdn-redfin.com/photo/91/bigphoto/211/946211_0.jpg https://ssl.cdn-redfin.com/photo/91/mbpaddedwide/211/genMid.946211_2_0.jpg https://ssl.cdn-redfin.com/photo/91/mbpaddedwide/211/genMid.946211_7_0.jpg,—,—,—,—,None,0,None,21,None,None,None,None,None,$320000
https://www.redfin.com/NJ/Brick-Township/764-Old-Burnt-Tavern-Rd-08724/home/37234529,764 Old Burnt Tavern Rd,Brick, NJ 08724,Ocean County,https://ssl.cdn-redfin.com/photo/139/bigphoto/621/22135621_0.jpg https://ssl.cdn-redfin.com/photo/139/mbpaddedwide/621/genMid.22135621_7_0.jpg https://ssl.cdn-redfin.com/photo/139/mbpaddedwide/621/genMid.22135621_21_0.jpg,4,2,—,1965,None,17,None,34,None,None,None,None,None,$470000
https://www.redfin.com/NE/LINCOLN/7848-NICOLE-LN-68516/home/173279589,7848 Nicole Ln,Lincoln, NE 68516,Lancaster County,https://ssl.cdn-redfin.com/photo/186/bigphoto/391/22124391_1.jpg https://ssl.cdn-redfin.com/photo/186/mbpaddedwide/391/genMid.22124391_8_1.jpg https://ssl.cdn-redfin.com/photo/186/mbpaddedwide/391/genMid.22124391_25_0.jpg,4,3,2853,—,None,10,18,37,None,Central Air,None,None,None,$450000
https://www.redfin.com/TN/Nashville/4600-Shys-Hill-Rd-37215/home/107976416,4600 Shys Hill Rd N,Nashville, TN 37215,Davidson County,https://ssl.cdn-redfin.com/photo/145/bigphoto/830/2307830_0.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/830/genMid.2307830_8_0.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/830/genMid.2307830_25_0.jpg,5,6,7100,1970,1.35,8,None,2,1.35,None,None,None,None,$3399000
https://www.redfin.com/AL/Pinson/7463-Dewey-Goodwin-Rd-35126/home/80849287,7463 Dewey Goodwin Rd,Pinson, AL 35126,Jefferson County,https://ssl.cdn-redfin.com/photo/172/bigphoto/008/1303008_0.jpg https://ssl.cdn-redfin.com/photo/172/mbpaddedwide/008/genMid.1303008_8_0.jpg https://ssl.cdn-redfin.com/photo/172/mbpaddedwide/008/genMid.1303008_24_0.jpg,3,2,1188,1956,None,0,None,None,None,Central,Central| Gas Heat,None,None,$149900
https://www.redfin.com/TX/Kingsland/1860-Forest-Trl-78639/home/175542627,1860 Forest Trl,Kingsland, TX 78639,Llano County,https://ssl.cdn-redfin.com/photo/92/bigphoto/333/9046333_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/333/genMid.9046333_1_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/333/genMid.9046333_4_0.jpg,3,2,1331,—,None,20,None,31,None,Central Air| Ceiling Fan(s)| Electric,Central| Electric,None,None,$230900
https://www.redfin.com/FL/Unknown/00002-Kinard-Rd-33565/home/175148743,00002 Kinard Rd,PLANT CITY, FL 33565,Hillsborough County,https://ssl.cdn-redfin.com/photo/118/bigphoto/903/T3304903_1.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/903/genMid.T3304903_1_1.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/903/genMid.T3304903_2_1.jpg,—,—,4.41,—,4.41,0,None,25,4.41,None,None,None,None,$189900
https://www.redfin.com/IL/Chicago/2901-S-Michigan-Ave-60616/unit-903-904/home/177159323,2901 S Michigan Ave Unit 903-904,Chicago, IL 60616,Cook County,https://ssl.cdn-redfin.com/photo/68/bigphoto/737/11267737_1.jpg,1,2,1100,—,None,51,71,78,None,Central Air,Baseboard,None,None,$112300
https://www.redfin.com/NY/Whitesboro/5114-Wilcox-Rd-13492/home/134674635,5114 Wilcox Rd,Whitestown, NY 13492,Oneida County,https://ssl.cdn-redfin.com/photo/189/bigphoto/574/S1359574_0.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/574/genMid.S1359574_12_0.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/574/genMid.S1359574_37_0.jpg,4,2,2309,1950,None,5,None,13,None,None,None,None,None,$349900
https://www.redfin.com/UT/Syracuse/1951-W-Parkview-Dr-84075/home/167813966,1951 W Parkview Dr,Syracuse, UT 84075,Davis County,https://ssl.cdn-redfin.com/photo/171/bigphoto/162/1750162_0.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/162/genMid.1750162_2_0.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/162/genMid.1750162_8_0.jpg,4,3,1787,2018,0.09,4,0,32,0.09,None,>= 95% efficiency,None,None,$449990
https://www.redfin.com/TX/Horseshoe-Bay/1033-S-Wind-78657/home/177172938,Lot 1033 South Wind,Horseshoe Bay, TX 78657,Llano County,https://ssl.cdn-redfin.com/photo/92/bigphoto/674/2991674_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/674/genMid.2991674_1_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/674/genMid.2991674_4_0.jpg,—,—,9888,—,0.23,0,None,6,0.23,None,None,None,None,$19900
https://www.redfin.com/OH/Mt-Gilead/Twp-115-RD-43338/unit-Tract-5/home/175272742,0 Twp 115 Rd Unit Tract 5,Mount Gilead, OH 43338,Morrow County,https://ssl.cdn-redfin.com/photo/160/bigphoto/475/221019475_2.jpg https://ssl.cdn-redfin.com/photo/160/mbpaddedwide/475/genMid.221019475_1_2.jpg https://ssl.cdn-redfin.com/photo/160/mbpaddedwide/475/genMid.221019475_5_0.jpg,—,—,3.20,—,None,0,None,22,None,None,None,None,None,$69000
https://www.redfin.com/NC/Candler/64-Brierfield-Dr-28715/home/110827483,64 Brierfield Dr,Candler, NC 28715,Buncombe County,https://ssl.cdn-redfin.com/photo/103/bigphoto/103/3803103_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/103/genMid.3803103_5_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/103/genMid.3803103_16_0.jpg,3,2,1367,2017,None,2,None,10,None,None,None,None,None,$345000
https://www.redfin.com/GA/Hogansville/507-Lincoln-St-30230/home/24360981,507 Lincoln St,Hogansville, GA 30230,Troup County,https://ssl.cdn-redfin.com/photo/82/bigphoto/892/6965892_0.jpg,2,1,729,1920,None,6,None,26,None,None,None,None,None,$82500
https://www.redfin.com/IN/Indianapolis/6050-Guilford-Ave-46220/home/176650910,6050 Guilford Ave,Indianapolis, IN 46220,Marion County,https://ssl.cdn-redfin.com/photo/147/bigphoto/410/21815410_1.jpg https://ssl.cdn-redfin.com/photo/147/mbpaddedwide/410/genMid.21815410_1_1.jpg https://ssl.cdn-redfin.com/photo/147/mbpaddedwide/410/genMid.21815410_5_1.jpg,—,—,6969,—,0.16,89,38,87,0.16,None,None,None,None,$249900
https://www.redfin.com/CA/San-Diego/700-W-E-St-92101/unit-3603/home/12159409,700 W E St #3603,San Diego, CA 92101,San Diego County,https://ssl.cdn-redfin.com/photo/48/bigphoto/045/210031045_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/045/genMid.210031045_15_2.jpg https://ssl.cdn-redfin.com/photo/48/mbpaddedwide/045/genMid.210031045_45_2.jpg,2,2,1389,2007,None,91,82,87,None,Central Forced Air,None,None,None,$1595000
https://www.redfin.com/PA/Elizabethtown/729-Groff-Ave-17022/home/129765018,729 Groff Ave,Elizabethtown, PA 17022,Lancaster County,https://ssl.cdn-redfin.com/photo/235/bigphoto/740/PALA2007740_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/740/genMid.PALA2007740_20_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/740/genMid.PALA2007740_60_2.jpg,4,1.5,1958,1950,None,28,None,26,None,None,None,None,None,$289900
https://www.redfin.com/NH/Londonderry/83-Nashua-Rd-03053/home/58895685,83 Nashua Rd,Listing provided courtesy of Tinkham Realty Inc.
Listed by Jerold Hersch •Tinkham Realty Inc,Rockingham County,https://ssl.cdn-redfin.com/photo/154/bigphoto/839/4869839_0.jpg,—,—,2.70,—,None,38,None,29,None,None,None,None,None,$800000
https://www.redfin.com/NJ/Maplewood/307-317-Wyoming-Ave-07040/home/171823043,317 Wyoming Ave,Maplewood, NJ 07040,Essex County,https://ssl.cdn-redfin.com/photo/120/bigphoto/331/21029331_0.jpg https://ssl.cdn-redfin.com/photo/120/mbpaddedwide/331/genMid.21029331_1_0.jpg,5,5,—,—,None,52,None,22,None,None,None,None,None,$1450000
https://www.redfin.com/TX/Unknown/TBD-Creekridge-Dr-77335/home/175933323,TBD Creekridge Dr,Goodrich, TX 77335,Polk County,https://ssl.cdn-redfin.com/photo/104/bigphoto/762/19697762_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/762/genMid.19697762_2_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/762/genMid.19697762_7_0.jpg,—,—,2.02,—,None,0,None,21,None,None,None,None,None,$28000
https://www.redfin.com/NJ/Seaside-Park/221-23rd-Ave-08752/home/37197637,221 23rd Ave,Seaside Park, NJ 08752,Ocean County,https://ssl.cdn-redfin.com/photo/139/bigphoto/143/22136143_0.jpg https://ssl.cdn-redfin.com/photo/139/mbpaddedwide/143/genMid.22136143_5_0.jpg https://ssl.cdn-redfin.com/photo/139/mbpaddedwide/143/genMid.22136143_17_0.jpg,4,1.5,—,1954,None,18,None,38,None,None,None,None,None,$669000
https://www.redfin.com/FL/Tallahassee/3141-Ed-Gordon-Dr-32310/home/139478968,3141 Ed Gordon Dr,TALLAHASSEE, FL 32310,Leon County,https://ssl.cdn-redfin.com/photo/275/bigphoto/169/339169_1.jpg https://ssl.cdn-redfin.com/photo/275/mbpaddedwide/169/genMid.339169_5_1.jpg https://ssl.cdn-redfin.com/photo/275/mbpaddedwide/169/genMid.339169_15_1.jpg,—,—,0.50,—,0.5,0,0,18,0.5,None,None,None,None,$29000
https://www.redfin.com/TN/Athens/241-Co-Rd-612-37303/home/126254489,241 County Road 612,Athens, TN 37303,McMinn County,https://ssl.cdn-redfin.com/photo/177/bigphoto/761/1166761_0.jpg https://ssl.cdn-redfin.com/photo/177/mbpaddedwide/761/genMid.1166761_9_0.jpg https://ssl.cdn-redfin.com/photo/177/mbpaddedwide/761/genMid.1166761_29_0.jpg,3,3,1920,1986,None,0,None,17,None,None,None,None,None,$450000
https://www.redfin.com/AZ/Rio-Rico/1788-Laponia-Ct-85648/unit-14/home/177059308,1788 Laponia Ct -- #14,Rio Rico, AZ 85648,Santa Cruz County,https://ssl.cdn-redfin.com/photo/86/bigphoto/412/6316412_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/412/genMid.6316412_1_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/412/genMid.6316412_3_0.jpg,—,—,0.25,—,None,0,None,17,None,None,None,None,None,$8500
https://www.redfin.com/IL/Antioch/40316-Bald-Eagle-Rd-60002/home/12581382,40316 N Bald Eagle Rd,Antioch, IL 60002,Lake County,https://ssl.cdn-redfin.com/photo/68/bigphoto/997/11243997_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/997/genMid.11243997_8_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/997/genMid.11243997_26_0.jpg,4,3.5,2556,1995,None,10,None,34,None,Central Air,Natural Gas,None,None,$387000
https://www.redfin.com/IL/Forest-Park/906-Lathrop-Ave-60130/home/13320558,906 Lathrop Ave,Forest Park, IL 60130,Cook County,https://ssl.cdn-redfin.com/system_files/media/628618_JPG/item_54.jpg https://ssl.cdn-redfin.com/system_files/media/628618_JPG/genLdpUgcMediaBrowserUrl/item_27.jpg https://ssl.cdn-redfin.com/system_files/media/628618_JPG/genLdpUgcMediaBrowserUrl/item_19.jpg,2,1,1243,1921,None,78,None,51,None,Central Air,Natural Gas| Forced Air,None,None,$249000
https://www.redfin.com/WA/Shoreline/346-NE-152nd-St-98155/home/85543,346 NE 152nd St,Listing provided courtesy of Real Property Associates.,King County,https://ssl.cdn-redfin.com/photo/1/bigphoto/588/1852588_0.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/588/genMid.1852588_4_0.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/588/genMid.1852588_12_0.jpg,3,1,1010,1949,0.1868,26,42,37,0.1868,None,None,None,None,$900000
https://www.redfin.com/WI/Pembine/County-Road-Z-54156/home/102186706,Hwy Z,Listing provided courtesy of Hansen Investments, LLC.,Marinette County,https://ssl.cdn-redfin.com/photo/130/bigphoto/910/50242910_3.jpg https://ssl.cdn-redfin.com/photo/130/mbpaddedwide/910/genMid.50242910_1_3.jpg https://ssl.cdn-redfin.com/photo/130/mbpaddedwide/910/genMid.50242910_5_3.jpg,—,—,0.54,—,None,1,None,14,None,None,None,None,None,$7499
https://www.redfin.com/MI/Royal-Oak/3920-Linwood-Ave-48073/home/61093843,3920 Linwood Ave,Royal Oak, MI 48073,Oakland County,https://ssl.cdn-redfin.com/photo/143/bigphoto/528/50059528_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/528/genMid.50059528_11_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/528/genMid.50059528_34_0.jpg,2,1,1075,1949,None,44,None,47,None,None,None,None,None,$239999
https://www.redfin.com/FL/Bonita-Springs/25093-Paradise-Rd-34135/home/67860960,25093 Paradise Rd,BONITA SPRINGS, FL 34135,Lee County,https://ssl.cdn-redfin.com/photo/194/bigphoto/743/221075743_H.jpg https://ssl.cdn-redfin.com/photo/194/mbpaddedwide/743/genMid.221075743_8_H.jpg https://ssl.cdn-redfin.com/photo/194/mbpaddedwide/743/genMid.221075743_24_F.jpg,3,2,1544,1979,0.22,0,None,39,0.22,Central Air| Ceiling Fan(s)| Electric,Central| Electric,None,None,$429675
https://www.redfin.com/FL/Dunnellon/2259-W-Wildflower-Ct-34434/home/129510790,2259 W Wildflower Ct,DUNNELLON, FL 34434,Citrus County,https://ssl.cdn-redfin.com/photo/118/bigphoto/775/OM626775_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/775/genMid.OM626775_3_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/775/genMid.OM626775_9_0.jpg,—,—,1.00,—,1,15,None,26,1,None,None,None,None,$45000
https://www.redfin.com/MN/Perham/45077-377th-St-56573/home/177014262,45077 377th St,Perham, MN 56573,Otter Tail County,https://ssl.cdn-redfin.com/photo/114/bigphoto/377/6121377_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/377/genMid.6121377_1_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/377/genMid.6121377_4_0.jpg,—,—,1.21,—,None,0,None,18,None,None,None,None,None,$21000
https://www.redfin.com/MO/Ballwin/453-Hill-Trail-Dr-63011/home/93504372,453 Hill Trail Dr,Ballwin, MO 63011,St. Louis County,https://ssl.cdn-redfin.com/photo/221/bigphoto/542/11455542_0.jpg https://ssl.cdn-redfin.com/photo/221/mbpaddedwide/542/genMid.11455542_8_0.jpg https://ssl.cdn-redfin.com/photo/221/mbpaddedwide/542/genMid.11455542_24_0.jpg,3,3,1800,1963,None,42,12,31,None,None,None,None,None,$375000
https://www.redfin.com/OK/Haskell/Garfield-Rd-74436/home/82966961,E Garfield Rd,Haskell, OK 74436,Okmulgee County,https://ssl.cdn-redfin.com/photo/164/bigphoto/571/2131571_1.jpg https://ssl.cdn-redfin.com/photo/164/mbpaddedwide/571/genMid.2131571_1_1.jpg,—,—,10.00,—,10,0,None,None,10,None,None,None,None,$87500
https://www.redfin.com/MN/Cottage-Grove/6587-93rd-St-S-55016/home/176617222,6587 93rd St S,Cottage Grove, MN 55016,Washington County,https://ssl.cdn-redfin.com/photo/114/bigphoto/901/6108901_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/901/genMid.6108901_1_3.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/901/genMid.6108901_5_3.jpg,4,3,2692,—,None,3,None,28,None,None,None,None,None,$535480
https://www.redfin.com/WI/Franklin/8135-S-100th-St-53132/home/90257871,8135 S 100th St,Listing provided courtesy of Shorewest Realtors - South Metro.,Milwaukee County,https://ssl.cdn-redfin.com/photo/128/bigphoto/410/1757410_7.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/410/genMid.1757410_1_7.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/410/genMid.1757410_3_7.jpg,—,—,5.09,1955,None,18,None,30,None,None,None,None,None,$499900
https://www.redfin.com/TX/Mineola/1309-S-Pacific-St-75773/home/177166421,0 County Road 2754,Mineola, TX 75773,Wood County,https://ssl.cdn-redfin.com/photo/90/bigphoto/769/14708769_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/769/genMid.14708769_5_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/769/genMid.14708769_15_0.jpg,—,—,8.06,—,None,22,None,29,None,None,None,None,None,$161000
https://www.redfin.com/CA/San-Carlos/538-Canyon-Vista-Way-94070/home/176946461,538 Canyon Vista Way,SAN CARLOS, CA 94070,San Mateo County,https://ssl.cdn-redfin.com/photo/8/bigphoto/971/ML81867971_2.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/971/genMid.ML81867971_16_2.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/971/genMid.ML81867971_49_2.jpg,4,4.5,4061,—,None,14,None,11,None,None,None,None,None,$5595000
https://www.redfin.com/NY/Somers/953-Heritage-Hls-10589/unit-B/home/20056065,953 Heritage Hls Unit B,Somers, NY 10589,Westchester County,https://ssl.cdn-redfin.com/photo/269/bigphoto/215/H6130215_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/215/genMid.H6130215_5_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/215/genMid.H6130215_16_0.jpg,3,2,1905,1984,None,10,None,3,None,Central Air,Electric| Baseboard,None,None,$685000
https://www.redfin.com/WA/Tacoma/7624-Pacific-Ave-98408/home/3035326,7624 Pacific Ave,Listing provided courtesy of Sterling Johnston Real Estate.,Pierce County,https://ssl.cdn-redfin.com/photo/1/bigphoto/821/1780821_2.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/821/genMid.1780821_3_3.jpg https://ssl.cdn-redfin.com/photo/1/mbpaddedwide/821/genMid.1780821_9_1.jpg,—,—,7900,—,0.1814,64,None,56,0.1814,None,None,None,None,$549950
https://www.redfin.com/PA/Lancaster/239-Elm-St-17603/home/131615654,239 Elm St,Lancaster, PA 17603,Lancaster County,https://ssl.cdn-redfin.com/photo/235/bigphoto/882/PALA2006882_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/882/genMid.PALA2006882_2_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/882/genMid.PALA2006882_7_1.jpg,4,1.5,1444,1900,None,88,None,79,None,None,None,None,None,$267900
https://www.redfin.com/OH/GEORGETOWN/DOUGLAS-45121/home/70423002,0 Douglas Ln,Georgetown, OH 45121,Brown County,https://ssl.cdn-redfin.com/photo/158/bigphoto/744/1641744_2.jpg https://ssl.cdn-redfin.com/photo/158/mbpaddedwide/744/genMid.1641744_1_2.jpg https://ssl.cdn-redfin.com/photo/158/mbpaddedwide/744/genMid.1641744_2_1.jpg,—,—,—,—,None,25,None,32,None,None,None,None,None,$65900
https://www.redfin.com/FL/Key-Colony-Beach/220-14th-St-33051/home/139395482,220 14Th St,Key Colony, FL 33051,Monroe County,https://ssl.cdn-redfin.com/photo/284/bigphoto/429/598429_3.jpg https://ssl.cdn-redfin.com/photo/284/mbpaddedwide/429/genMid.598429_6_3.jpg https://ssl.cdn-redfin.com/photo/284/mbpaddedwide/429/genMid.598429_19_2.jpg,5,5,3669,1987,None,2,None,26,None,None,None,None,None,$3943000
https://www.redfin.com/IL/Champaign/802-W-University-Ave-61820/home/126574211,802 W University Ave,Champaign, IL 61820,Champaign County,https://ssl.cdn-redfin.com/photo/68/bigphoto/681/11092681_1.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/681/genMid.11092681_13_1.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/681/genMid.11092681_40_1.jpg,5,3.5,3860,—,None,56,50,81,None,Central Air,Forced Air,None,None,$624900
https://www.redfin.com/MI/Brownstown-Charter-Twp/21055-Fellrath-Ave-48174/home/98838880,21055 Fellrath Ave,Brownstown Twp, MI 48174,Wayne County,https://ssl.cdn-redfin.com/photo/144/bigphoto/684/2210087684_1.jpg,—,—,10018,—,None,2,None,25,None,None,None,None,None,$44999
https://www.redfin.com/NY/Yonkers/55-Halley-St-10704/unit-4B/home/176547414,55 Halley St Unit 4B,Yonkers, NY 10704,Westchester County,https://ssl.cdn-redfin.com/photo/269/bigphoto/122/H6145122_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/122/genMid.H6145122_4_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/122/genMid.H6145122_13_0.jpg,1,1,700,—,None,66,53,26,None,Wall Unit(s),Oil| Hot Water,None,None,$117500
https://www.redfin.com/OH/Johnstown/374-Buena-Vista-Dr-43031/home/77329413,374 Buena Vista Dr,Johnstown, OH 43031,Licking County,https://ssl.cdn-redfin.com/photo/160/bigphoto/339/213002339_0.jpg,—,—,0.49,—,None,29,None,34,None,None,None,None,None,$89250
https://www.redfin.com/MN/FLOODWOOD/5307-73RD-55736/home/173332485,5307 Hwy 73,Floodwood, MN 55736,St. Louis County,https://ssl.cdn-redfin.com/photo/114/bigphoto/688/5621688_6.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/688/genMid.5621688_6_6.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/688/genMid.5621688_18_6.jpg,—,—,77.51,—,None,0,None,25,None,None,None,None,None,$110000
https://www.redfin.com/OH/Sidney/3581-Sidney-Freyburg-Rd-45365/home/128633838,3581 Sidney Freyburg Rd,Sidney, OH 45365,Shelby County,https://ssl.cdn-redfin.com/photo/286/bigphoto/587/1014587_0.jpg https://ssl.cdn-redfin.com/photo/286/mbpaddedwide/587/genMid.1014587_4_0.jpg https://ssl.cdn-redfin.com/photo/286/mbpaddedwide/587/genMid.1014587_14_0.jpg,2,1,1596,1900,2.13,2,None,18,2.13,None,Baseboard| Propane,None,None,$92500
https://www.redfin.com/VA/Sandy-Hook/2948-Sandy-Hook-Rd-23153/home/167734450,2948 Sandy Hook Rd,Sandy Hook, VA 23153,Goochland County,https://ssl.cdn-redfin.com/photo/131/bigphoto/091/2131091_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/091/genMid.2131091_5_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/091/genMid.2131091_15_0.jpg,3,1,1431,1963,2.47,13,None,20,2.47,Central Air,Electric| Forced Air,None,None,$309000
https://www.redfin.com/SC/Greenville/105-Monteith-Cir-29605/home/86639552,105 Monteith Dr,Greenville, SC 29605-2109,Greenville County,https://ssl.cdn-redfin.com/photo/178/bigphoto/815/1454815_1.jpg https://ssl.cdn-redfin.com/photo/178/mbpaddedwide/815/genMid.1454815_2_0.jpg https://ssl.cdn-redfin.com/photo/178/mbpaddedwide/815/genMid.1454815_6_0.jpg,3,1,1400,1950,None,53,16,37,None,None,None,None,None,$175900
https://www.redfin.com/CA/Sacramento/1514-19th-St-95811/home/19437030,1514 19th St,Sacramento, CA 95811,Sacramento County,https://ssl.cdn-redfin.com/photo/77/bigphoto/334/221140334_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/334/genMid.221140334_1_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/334/genMid.221140334_4_0.jpg,—,4,2032,1873,0.0459,96,60,99,0.0459,Window Unit(s),Wall Furnace,None,None,$775000
https://www.redfin.com/PA/Scottdale/803-Everson-St-15683/home/104207289,803 Everson St,Scottdale, PA 15683,Fayette County,https://ssl.cdn-redfin.com/photo/162/bigphoto/628/1525628_0.jpg https://ssl.cdn-redfin.com/photo/162/mbpaddedwide/628/genMid.1525628_5_0.jpg https://ssl.cdn-redfin.com/photo/162/mbpaddedwide/628/genMid.1525628_17_0.jpg,3,1,—,1900,None,20,None,19,None,None,Forced Air| Propane,None,None,$145000
